School Year,Division Number,Division Name,School Number,School Name,Subject,Test Source,Pass Rate,Division Number,State School ID
2017-2018,071,Pittsylvania County,1090,Dan River Middle,History and Social Science,SOL,79.39,071,VA-071-0711090
2017-2018,071,Pittsylvania County,1090,Dan River Middle,Science,SOL,80,071,VA-071-0711090
2017-2018,071,Pittsylvania County,1090,Dan River Middle,Mathematics,SOL,80.2,071,VA-071-0711090
2017-2018,071,Pittsylvania County,1090,Dan River Middle,English:Reading,SOL,80.44,071,VA-071-0711090
2017-2018,071,Pittsylvania County,1130,Tunstall Middle,Science,SOL,84.26,071,VA-071-0711130
2017-2018,071,Pittsylvania County,1130,Tunstall Middle,English:Reading,SOL,84.35,071,VA-071-0711130
2017-2018,071,Pittsylvania County,1130,Tunstall Middle,Mathematics,SOL,84.71,071,VA-071-0711130
2017-2018,071,Pittsylvania County,1130,Tunstall Middle,English:Writing,SOL,90.09,071,VA-071-0711130
2017-2018,071,Pittsylvania County,1130,Tunstall Middle,History and Social Science,SOL,97.12,071,VA-071-0711130
2017-2018,071,Pittsylvania County,1460,Southside Elementary,English:Reading,SOL,81.12,071,VA-071-0711460
2017-2018,071,Pittsylvania County,1460,Southside Elementary,History and Social Science,SOL,82.81,071,VA-071-0711460
2017-2018,071,Pittsylvania County,1460,Southside Elementary,Science,SOL,84.44,071,VA-071-0711460
2017-2018,071,Pittsylvania County,1460,Southside Elementary,Mathematics,SOL,85.84,071,VA-071-0711460
2017-2018,071,Pittsylvania County,1660,Chatham Middle,English:Writing,SOL,60.99,071,VA-071-0711660
2017-2018,071,Pittsylvania County,1660,Chatham Middle,Science,SOL,82.01,071,VA-071-0711660
2017-2018,071,Pittsylvania County,1660,Chatham Middle,Mathematics,SOL,85.18,071,VA-071-0711660
2017-2018,071,Pittsylvania County,1660,Chatham Middle,English:Reading,SOL,87.24,071,VA-071-0711660
2017-2018,071,Pittsylvania County,1660,Chatham Middle,History and Social Science,SOL,90.34,071,VA-071-0711660
2017-2018,071,Pittsylvania County,1680,Dan River High,English:Writing,SOL,83.33,071,VA-071-0711680
2017-2018,071,Pittsylvania County,1680,Dan River High,Mathematics,SOL,86.28,071,VA-071-0711680
2017-2018,071,Pittsylvania County,1680,Dan River High,Science,SOL,87.5,071,VA-071-0711680
2017-2018,071,Pittsylvania County,1680,Dan River High,English:Reading,SOL,87.79,071,VA-071-0711680
2017-2018,071,Pittsylvania County,1680,Dan River High,History and Social Science,SOL,89.54,071,VA-071-0711680
2017-2018,071,Pittsylvania County,1690,Kentuck Elementary,English:Reading,SOL,82.69,071,VA-071-0711690
2017-2018,071,Pittsylvania County,1690,Kentuck Elementary,Science,SOL,84.78,071,VA-071-0711690
2017-2018,071,Pittsylvania County,1690,Kentuck Elementary,Mathematics,SOL,84.81,071,VA-071-0711690
2017-2018,071,Pittsylvania County,1690,Kentuck Elementary,History and Social Science,SOL,88.17,071,VA-071-0711690
2017-2018,071,Pittsylvania County,1700,Gretna High,Mathematics,SOL,74.45,071,VA-071-0711700
2017-2018,071,Pittsylvania County,1700,Gretna High,Science,SOL,74.63,071,VA-071-0711700
2017-2018,071,Pittsylvania County,1700,Gretna High,History and Social Science,SOL,76.79,071,VA-071-0711700
2017-2018,071,Pittsylvania County,1700,Gretna High,English:Writing,SOL,79.1,071,VA-071-0711700
2017-2018,071,Pittsylvania County,1700,Gretna High,English:Reading,SOL,79.85,071,VA-071-0711700
2017-2018,071,Pittsylvania County,1710,Stony Mill Elementary,History and Social Science,SOL,77.01,071,VA-071-0711710
2017-2018,071,Pittsylvania County,1710,Stony Mill Elementary,Mathematics,SOL,83.4,071,VA-071-0711710
2017-2018,071,Pittsylvania County,1710,Stony Mill Elementary,English:Reading,SOL,86.59,071,VA-071-0711710
2017-2018,071,Pittsylvania County,1710,Stony Mill Elementary,Science,SOL,91.76,071,VA-071-0711710
2017-2018,071,Pittsylvania County,1720,Chatham High,English:Writing,SOL,85.09,071,VA-071-0711720
2017-2018,071,Pittsylvania County,1720,Chatham High,Mathematics,SOL,85.12,071,VA-071-0711720
2017-2018,071,Pittsylvania County,1720,Chatham High,Science,SOL,86.53,071,VA-071-0711720
2017-2018,071,Pittsylvania County,1720,Chatham High,History and Social Science,SOL,86.55,071,VA-071-0711720
2017-2018,071,Pittsylvania County,1720,Chatham High,English:Reading,SOL,88.46,071,VA-071-0711720
2017-2018,071,Pittsylvania County,1730,Tunstall High,Science,SOL,87.52,071,VA-071-0711730
2017-2018,071,Pittsylvania County,1730,Tunstall High,Mathematics,SOL,90.34,071,VA-071-0711730
2017-2018,071,Pittsylvania County,1730,Tunstall High,History and Social Science,SOL,91.13,071,VA-071-0711730
2017-2018,071,Pittsylvania County,1730,Tunstall High,English:Writing,SOL,91.8,071,VA-071-0711730
2017-2018,071,Pittsylvania County,1730,Tunstall High,English:Reading,SOL,93.94,071,VA-071-0711730
2017-2018,071,Pittsylvania County,1740,Union Hall Elementary,Science,SOL,87.5,071,VA-071-0711740
2017-2018,071,Pittsylvania County,1740,Union Hall Elementary,English:Reading,SOL,93.46,071,VA-071-0711740
2017-2018,071,Pittsylvania County,1740,Union Hall Elementary,Mathematics,SOL,94.39,071,VA-071-0711740
2017-2018,071,Pittsylvania County,1740,Union Hall Elementary,History and Social Science,SOL,96.15,071,VA-071-0711740
2017-2018,071,Pittsylvania County,1750,Mount Airy Elementary,Science,SOL,78.79,071,VA-071-0711750
2017-2018,071,Pittsylvania County,1750,Mount Airy Elementary,Mathematics,SOL,81.63,071,VA-071-0711750
2017-2018,071,Pittsylvania County,1750,Mount Airy Elementary,History and Social Science,SOL,83.87,071,VA-071-0711750
2017-2018,071,Pittsylvania County,1750,Mount Airy Elementary,English:Reading,SOL,84.69,071,VA-071-0711750
2017-2018,071,Pittsylvania County,1851,Twin Springs Elementary,Mathematics,SOL,78.65,071,VA-071-0711851
2017-2018,071,Pittsylvania County,1851,Twin Springs Elementary,English:Reading,SOL,83.78,071,VA-071-0711851
2017-2018,071,Pittsylvania County,1851,Twin Springs Elementary,Science,SOL,87.39,071,VA-071-0711851
2017-2018,071,Pittsylvania County,1851,Twin Springs Elementary,History and Social Science,SOL,93.18,071,VA-071-0711851
2017-2018,071,Pittsylvania County,1853,Brosville Elementary,History and Social Science,SOL,80,071,VA-071-0711853
2017-2018,071,Pittsylvania County,1853,Brosville Elementary,English:Reading,SOL,83.33,071,VA-071-0711853
2017-2018,071,Pittsylvania County,1853,Brosville Elementary,Mathematics,SOL,83.94,071,VA-071-0711853
2017-2018,071,Pittsylvania County,1853,Brosville Elementary,Science,SOL,85.19,071,VA-071-0711853
2017-2018,072,Powhatan County,11,Powhatan High,Mathematics,SOL,75.78,072,VA-072-0720011
2017-2018,072,Powhatan County,11,Powhatan High,English:Writing,SOL,83.05,072,VA-072-0720011
2017-2018,072,Powhatan County,11,Powhatan High,History and Social Science,SOL,84.66,072,VA-072-0720011
2017-2018,072,Powhatan County,11,Powhatan High,Science,SOL,88.53,072,VA-072-0720011
2017-2018,072,Powhatan County,11,Powhatan High,English:Reading,SOL,90.86,072,VA-072-0720011
2017-2018,072,Powhatan County,13,Powhatan Elementary,Science,SOL,86.05,072,VA-072-0720013
2017-2018,072,Powhatan County,13,Powhatan Elementary,Mathematics,SOL,87.37,072,VA-072-0720013
2017-2018,072,Powhatan County,13,Powhatan Elementary,English:Reading,SOL,88.07,072,VA-072-0720013
2017-2018,072,Powhatan County,13,Powhatan Elementary,History and Social Science,SOL,97.67,072,VA-072-0720013
2017-2018,072,Powhatan County,21,Flat Rock Elementary,Science,SOL,78.91,072,VA-072-0720021
2017-2018,072,Powhatan County,21,Flat Rock Elementary,Mathematics,SOL,81.56,072,VA-072-0720021
2017-2018,072,Powhatan County,21,Flat Rock Elementary,English:Reading,SOL,84.64,072,VA-072-0720021
2017-2018,072,Powhatan County,21,Flat Rock Elementary,History and Social Science,SOL,94.21,072,VA-072-0720021
2017-2018,072,Powhatan County,130,Powhatan Junior High,English:Writing,SOL,70.4,072,VA-072-0720130
2017-2018,072,Powhatan County,130,Powhatan Junior High,Mathematics,SOL,72.17,072,VA-072-0720130
2017-2018,072,Powhatan County,130,Powhatan Junior High,English:Reading,SOL,77.57,072,VA-072-0720130
2017-2018,072,Powhatan County,130,Powhatan Junior High,Science,SOL,83.13,072,VA-072-0720130
2017-2018,072,Powhatan County,130,Powhatan Junior High,History and Social Science,SOL,90.78,072,VA-072-0720130
2017-2018,072,Powhatan County,231,Pocahontas Elementary,English:Reading,SOL,78.2,072,VA-072-0720231
2017-2018,072,Powhatan County,231,Pocahontas Elementary,Mathematics,SOL,78.65,072,VA-072-0720231
2017-2018,072,Powhatan County,231,Pocahontas Elementary,Science,SOL,86.17,072,VA-072-0720231
2017-2018,072,Powhatan County,231,Pocahontas Elementary,History and Social Science,SOL,93.26,072,VA-072-0720231
2017-2018,072,Powhatan County,232,Pocahontas Middle,Mathematics,SOL,78.49,072,VA-072-0720232
2017-2018,072,Powhatan County,232,Pocahontas Middle,English:Reading,SOL,86.05,072,VA-072-0720232
2017-2018,073,Prince Edward County,10,Prince Edward Elementary,English:Reading,SOL,59.67,073,VA-073-0730010
2017-2018,073,Prince Edward County,10,Prince Edward Elementary,Mathematics,SOL,70.33,073,VA-073-0730010
2017-2018,073,Prince Edward County,20,Prince Edward Middle,English:Writing,SOL,55.33,073,VA-073-0730020
2017-2018,073,Prince Edward County,20,Prince Edward Middle,Mathematics,SOL,56.55,073,VA-073-0730020
2017-2018,073,Prince Edward County,20,Prince Edward Middle,Science,SOL,58.04,073,VA-073-0730020
2017-2018,073,Prince Edward County,20,Prince Edward Middle,English:Reading,SOL,63.23,073,VA-073-0730020
2017-2018,073,Prince Edward County,20,Prince Edward Middle,History and Social Science,SOL,72.28,073,VA-073-0730020
2017-2018,073,Prince Edward County,400,Prince Edward County High,Mathematics,SOL,50.26,073,VA-073-0730400
2017-2018,073,Prince Edward County,400,Prince Edward County High,History and Social Science,SOL,60.85,073,VA-073-0730400
2017-2018,073,Prince Edward County,400,Prince Edward County High,Science,SOL,67.69,073,VA-073-0730400
2017-2018,073,Prince Edward County,400,Prince Edward County High,English:Reading,SOL,71.68,073,VA-073-0730400
2017-2018,073,Prince Edward County,400,Prince Edward County High,English:Writing,SOL,74.85,073,VA-073-0730400
2017-2018,074,Prince George County,20,Prince George High,Mathematics,SOL,76.47,074,VA-074-0740020
2017-2018,074,Prince George County,20,Prince George High,Science,SOL,83.27,074,VA-074-0740020
2017-2018,074,Prince George County,20,Prince George High,English:Reading,SOL,86.1,074,VA-074-0740020
2017-2018,074,Prince George County,20,Prince George High,History and Social Science,SOL,86.29,074,VA-074-0740020
2017-2018,074,Prince George County,20,Prince George High,English:Writing,SOL,86.8,074,VA-074-0740020
2017-2018,074,Prince George County,270,N.B. Clements Junior High,English:Writing,SOL,67.62,074,VA-074-0740270
2017-2018,074,Prince George County,270,N.B. Clements Junior High,Mathematics,SOL,71.73,074,VA-074-0740270
2017-2018,074,Prince George County,270,N.B. Clements Junior High,English:Reading,SOL,79.43,074,VA-074-0740270
2017-2018,074,Prince George County,270,N.B. Clements Junior High,Science,SOL,84.19,074,VA-074-0740270
2017-2018,074,Prince George County,270,N.B. Clements Junior High,History and Social Science,SOL,87.94,074,VA-074-0740270
2017-2018,074,Prince George County,280,William A. Walton Elementary,Science,SOL,82.61,074,VA-074-0740280
2017-2018,074,Prince George County,280,William A. Walton Elementary,Mathematics,SOL,84.1,074,VA-074-0740280
2017-2018,074,Prince George County,280,William A. Walton Elementary,English:Reading,SOL,88.99,074,VA-074-0740280
2017-2018,074,Prince George County,280,William A. Walton Elementary,History and Social Science,SOL,94.55,074,VA-074-0740280
2017-2018,074,Prince George County,290,North Elementary,Mathematics,SOL,71.19,074,VA-074-0740290
2017-2018,074,Prince George County,290,North Elementary,English:Reading,SOL,73.68,074,VA-074-0740290
2017-2018,074,Prince George County,290,North Elementary,Science,SOL,76.92,074,VA-074-0740290
2017-2018,074,Prince George County,290,North Elementary,History and Social Science,SOL,83.85,074,VA-074-0740290
2017-2018,074,Prince George County,300,South Elementary,Science,SOL,81.08,074,VA-074-0740300
2017-2018,074,Prince George County,300,South Elementary,Mathematics,SOL,81.7,074,VA-074-0740300
2017-2018,074,Prince George County,300,South Elementary,History and Social Science,SOL,90.14,074,VA-074-0740300
2017-2018,074,Prince George County,300,South Elementary,English:Reading,SOL,90.72,074,VA-074-0740300
2017-2018,074,Prince George County,310,L.L. Beazley Elementary,Mathematics,SOL,88.45,074,VA-074-0740310
2017-2018,074,Prince George County,310,L.L. Beazley Elementary,English:Reading,SOL,88.85,074,VA-074-0740310
2017-2018,074,Prince George County,310,L.L. Beazley Elementary,Science,SOL,90.91,074,VA-074-0740310
2017-2018,074,Prince George County,310,L.L. Beazley Elementary,History and Social Science,SOL,94.57,074,VA-074-0740310
2017-2018,074,Prince George County,320,J.E.J. Moore Middle,Mathematics,SOL,77.62,074,VA-074-0740320
2017-2018,074,Prince George County,320,J.E.J. Moore Middle,English:Reading,SOL,81.34,074,VA-074-0740320
2017-2018,074,Prince George County,340,David A. Harrison Elementary,Science,SOL,75,074,VA-074-0740340
2017-2018,074,Prince George County,340,David A. Harrison Elementary,English:Reading,SOL,76.38,074,VA-074-0740340
2017-2018,074,Prince George County,340,David A. Harrison Elementary,Mathematics,SOL,82.68,074,VA-074-0740340
2017-2018,074,Prince George County,340,David A. Harrison Elementary,History and Social Science,SOL,88.46,074,VA-074-0740340
2017-2018,075,Prince William County,20,Sudley Elementary,English:Reading,SOL,66.67,075,VA-075-0750020
2017-2018,075,Prince William County,20,Sudley Elementary,Mathematics,SOL,71.27,075,VA-075-0750020
2017-2018,075,Prince William County,20,Sudley Elementary,Science,SOL,75.76,075,VA-075-0750020
2017-2018,075,Prince William County,20,Sudley Elementary,History and Social Science,SOL,92.93,075,VA-075-0750020
2017-2018,075,Prince William County,30,Minnieville Elementary,English:Reading,SOL,83.15,075,VA-075-0750030
2017-2018,075,Prince William County,30,Minnieville Elementary,Mathematics,SOL,89.01,075,VA-075-0750030
2017-2018,075,Prince William County,30,Minnieville Elementary,History and Social Science,SOL,94.37,075,VA-075-0750030
2017-2018,075,Prince William County,30,Minnieville Elementary,Science,SOL,94.38,075,VA-075-0750030
2017-2018,075,Prince William County,40,Rockledge Elementary,English:Reading,SOL,73.48,075,VA-075-0750040
2017-2018,075,Prince William County,40,Rockledge Elementary,Mathematics,SOL,74.39,075,VA-075-0750040
2017-2018,075,Prince William County,40,Rockledge Elementary,Science,SOL,83.33,075,VA-075-0750040
2017-2018,075,Prince William County,40,Rockledge Elementary,History and Social Science,SOL,90.24,075,VA-075-0750040
2017-2018,075,Prince William County,60,Woodbridge High,Mathematics,SOL,77.27,075,VA-075-0750060
2017-2018,075,Prince William County,60,Woodbridge High,Science,SOL,81.66,075,VA-075-0750060
2017-2018,075,Prince William County,60,Woodbridge High,History and Social Science,SOL,85.25,075,VA-075-0750060
2017-2018,075,Prince William County,60,Woodbridge High,English:Writing,SOL,85.8,075,VA-075-0750060
2017-2018,075,Prince William County,60,Woodbridge High,English:Reading,SOL,88.18,075,VA-075-0750060
2017-2018,075,Prince William County,70,Kerrydale Elementary,English:Reading,SOL,69.83,075,VA-075-0750070
2017-2018,075,Prince William County,70,Kerrydale Elementary,Mathematics,SOL,73.97,075,VA-075-0750070
2017-2018,075,Prince William County,70,Kerrydale Elementary,Science,SOL,80.49,075,VA-075-0750070
2017-2018,075,Prince William County,70,Kerrydale Elementary,History and Social Science,SOL,82.76,075,VA-075-0750070
2017-2018,075,Prince William County,80,Osbourn Park High,Mathematics,SOL,82.81,075,VA-075-0750080
2017-2018,075,Prince William County,80,Osbourn Park High,Science,SOL,87.07,075,VA-075-0750080
2017-2018,075,Prince William County,80,Osbourn Park High,English:Reading,SOL,88.47,075,VA-075-0750080
2017-2018,075,Prince William County,80,Osbourn Park High,English:Writing,SOL,91.01,075,VA-075-0750080
2017-2018,075,Prince William County,80,Osbourn Park High,History and Social Science,SOL,92.78,075,VA-075-0750080
2017-2018,075,Prince William County,110,Piney Branch Elementary,English:Reading,SOL,82.66,075,VA-075-0750110
2017-2018,075,Prince William County,110,Piney Branch Elementary,Science,SOL,82.89,075,VA-075-0750110
2017-2018,075,Prince William County,110,Piney Branch Elementary,Mathematics,SOL,83.17,075,VA-075-0750110
2017-2018,075,Prince William County,110,Piney Branch Elementary,History and Social Science,SOL,88.98,075,VA-075-0750110
2017-2018,075,Prince William County,120,Enterprise Elementary,Mathematics,SOL,61.17,075,VA-075-0750120
2017-2018,075,Prince William County,120,Enterprise Elementary,Science,SOL,63.64,075,VA-075-0750120
2017-2018,075,Prince William County,120,Enterprise Elementary,English:Reading,SOL,64.56,075,VA-075-0750120
2017-2018,075,Prince William County,120,Enterprise Elementary,History and Social Science,SOL,85.45,075,VA-075-0750120
2017-2018,075,Prince William County,130,John F. Pattie Sr. Elementary,Mathematics,SOL,83.15,075,VA-075-0750130
2017-2018,075,Prince William County,130,John F. Pattie Sr. Elementary,English:Reading,SOL,84.96,075,VA-075-0750130
